0.00000e+00	2.21806e-06	4.43611e-06	4.47361e-06	4.51111e-06	6.72917e-06	8.94722e-06	1.11653e-05	1.33833e-05	1.56014e-05	1.78194e-05	2.00375e-05	2.22556e-05	2.44736e-05	2.66917e-05	2.89097e-05	3.11278e-05	3.33458e-05	3.55639e-05	3.77819e-05	4.00000e-05	4.00375e-05	4.00750e-05	4.22931e-05	4.45111e-05	4.45486e-05	4.45861e-05	4.68042e-05	4.90222e-05	5.12403e-05	5.34583e-05	5.56764e-05	5.78944e-05	6.01125e-05	6.23306e-05	6.45486e-05	6.67667e-05	6.89847e-05	7.12028e-05	7.34208e-05	7.56389e-05	7.78569e-05	8.00750e-05	8.01125e-05	
0.00000e+00	2.21806e-06	4.43611e-06	4.47361e-06	4.51111e-06	6.72917e-06	8.94722e-06	1.11653e-05	1.33833e-05	1.56014e-05	1.78194e-05	2.00375e-05	2.22556e-05	2.44736e-05	2.66917e-05	2.89097e-05	3.11278e-05	3.33458e-05	3.55639e-05	3.77819e-05	4.00000e-05	4.00375e-05	4.00750e-05	4.22931e-05	4.45111e-05	4.45486e-05	4.45861e-05	4.68042e-05	4.90222e-05	5.12403e-05	5.34583e-05	5.56764e-05	5.78944e-05	6.01125e-05	6.23306e-05	6.45486e-05	6.67667e-05	6.89847e-05	7.12028e-05	7.34208e-05	7.56389e-05	7.78569e-05	8.00750e-05	8.01125e-05	
0.00000e+00	2.21806e-06	4.43611e-06	4.47361e-06	4.51111e-06	6.72917e-06	8.94722e-06	1.11653e-05	1.33833e-05	1.56014e-05	1.78194e-05	2.00375e-05	2.22556e-05	2.44736e-05	2.66917e-05	2.89097e-05	3.11278e-05	3.33458e-05	3.55639e-05	3.77819e-05	4.00000e-05	4.00375e-05	4.00750e-05	4.22931e-05	4.45111e-05	4.45486e-05	4.45861e-05	4.68042e-05	4.90222e-05	5.12403e-05	5.34583e-05	5.56764e-05	5.78944e-05	6.01125e-05	6.23306e-05	6.45486e-05	6.67667e-05	6.89847e-05	7.12028e-05	7.34208e-05	7.56389e-05	7.78569e-05	8.00750e-05	8.01125e-05	
0.00000e+00	2.21806e-06	4.43611e-06	4.47361e-06	4.51111e-06	6.72917e-06	8.94722e-06	1.11653e-05	1.33833e-05	1.56014e-05	1.78194e-05	2.00375e-05	2.22556e-05	2.44736e-05	2.66917e-05	2.89097e-05	3.11278e-05	3.33458e-05	3.55639e-05	3.77819e-05	4.00000e-05	4.00375e-05	4.00750e-05	4.22931e-05	4.45111e-05	4.45486e-05	4.45861e-05	4.68042e-05	4.90222e-05	5.12403e-05	5.34583e-05	5.56764e-05	5.78944e-05	6.01125e-05	6.23306e-05	6.45486e-05	6.67667e-05	6.89847e-05	7.12028e-05	7.34208e-05	7.56389e-05	7.78569e-05	8.00750e-05	8.01125e-05	
0.00000e+00	2.21806e-06	4.43611e-06	4.47361e-06	4.51111e-06	6.72917e-06	8.94722e-06	1.11653e-05	1.33833e-05	1.56014e-05	1.78194e-05	2.00375e-05	2.22556e-05	2.44736e-05	2.66917e-05	2.89097e-05	3.11278e-05	3.33458e-05	3.55639e-05	3.77819e-05	4.00000e-05	4.00375e-05	4.00750e-05	4.22931e-05	4.45111e-05	4.45486e-05	4.45861e-05	4.68042e-05	4.90222e-05	5.12403e-05	5.34583e-05	5.56764e-05	5.78944e-05	6.01125e-05	6.23306e-05	6.45486e-05	6.67667e-05	6.89847e-05	7.12028e-05	7.34208e-05	7.56389e-05	7.78569e-05	8.00750e-05	8.01125e-05	
0.00000e+00	2.21806e-06	4.43611e-06	4.47361e-06	4.51111e-06	6.72917e-06	8.94722e-06	1.11653e-05	1.33833e-05	1.56014e-05	1.78194e-05	2.00375e-05	2.22556e-05	2.44736e-05	2.66917e-05	2.89097e-05	3.11278e-05	3.33458e-05	3.55639e-05	3.77819e-05	4.00000e-05	4.00375e-05	4.00750e-05	4.22931e-05	4.45111e-05	4.45486e-05	4.45861e-05	4.68042e-05	4.90222e-05	5.12403e-05	5.34583e-05	5.56764e-05	5.78944e-05	6.01125e-05	6.23306e-05	6.45486e-05	6.67667e-05	6.89847e-05	7.12028e-05	7.34208e-05	7.56389e-05	7.78569e-05	8.00750e-05	8.01125e-05	
0.00000e+00	2.21806e-06	4.43611e-06	4.47361e-06	4.51111e-06	6.72917e-06	8.94722e-06	1.11653e-05	1.33833e-05	1.56014e-05	1.78194e-05	2.00375e-05	2.22556e-05	2.44736e-05	2.66917e-05	2.89097e-05	3.11278e-05	3.33458e-05	3.55639e-05	3.77819e-05	4.00000e-05	4.00375e-05	4.00750e-05	4.22931e-05	4.45111e-05	4.45486e-05	4.45861e-05	4.68042e-05	4.90222e-05	5.12403e-05	5.34583e-05	5.56764e-05	5.78944e-05	6.01125e-05	6.23306e-05	6.45486e-05	6.67667e-05	6.89847e-05	7.12028e-05	7.34208e-05	7.56389e-05	7.78569e-05	8.00750e-05	8.01125e-05	
0.00000e+00	2.21806e-06	4.43611e-06	4.47361e-06	4.51111e-06	6.72917e-06	8.94722e-06	1.11653e-05	1.33833e-05	1.56014e-05	1.78194e-05	2.00375e-05	2.22556e-05	2.44736e-05	2.66917e-05	2.89097e-05	3.11278e-05	3.33458e-05	3.55639e-05	3.77819e-05	4.00000e-05	4.00375e-05	4.00750e-05	4.22931e-05	4.45111e-05	4.45486e-05	4.45861e-05	4.68042e-05	4.90222e-05	5.12403e-05	5.34583e-05	5.56764e-05	5.78944e-05	6.01125e-05	6.23306e-05	6.45486e-05	6.67667e-05	6.89847e-05	7.12028e-05	7.34208e-05	7.56389e-05	7.78569e-05	8.00750e-05	8.01125e-05	
0.00000e+00	2.21806e-06	4.43611e-06	4.47361e-06	4.51111e-06	6.72917e-06	8.94722e-06	1.11653e-05	1.33833e-05	1.56014e-05	1.78194e-05	2.00375e-05	2.22556e-05	2.44736e-05	2.66917e-05	2.89097e-05	3.11278e-05	3.33458e-05	3.55639e-05	3.77819e-05	4.00000e-05	4.00375e-05	4.00750e-05	4.22931e-05	4.45111e-05	4.45486e-05	4.45861e-05	4.68042e-05	4.90222e-05	5.12403e-05	5.34583e-05	5.56764e-05	5.78944e-05	6.01125e-05	6.23306e-05	6.45486e-05	6.67667e-05	6.89847e-05	7.12028e-05	7.34208e-05	7.56389e-05	7.78569e-05	8.00750e-05	8.01125e-05	
0.00000e+00	2.21806e-06	4.43611e-06	4.47361e-06	4.51111e-06	6.72917e-06	8.94722e-06	1.11653e-05	1.33833e-05	1.56014e-05	1.78194e-05	2.00375e-05	2.22556e-05	2.44736e-05	2.66917e-05	2.89097e-05	3.11278e-05	3.33458e-05	3.55639e-05	3.77819e-05	4.00000e-05	4.00375e-05	4.00750e-05	4.22931e-05	4.45111e-05	4.45486e-05	4.45861e-05	4.68042e-05	4.90222e-05	5.12403e-05	5.34583e-05	5.56764e-05	5.78944e-05	6.01125e-05	6.23306e-05	6.45486e-05	6.67667e-05	6.89847e-05	7.12028e-05	7.34208e-05	7.56389e-05	7.78569e-05	8.00750e-05	8.01125e-05	
