1.72733e+02	1.72733e+02	1.72733e+02	1.72733e+02	1.72733e+02	1.72733e+02	1.72733e+02	1.72733e+02	1.72733e+02	1.72733e+02	1.72733e+02	1.72733e+02	1.72733e+02	1.72733e+02	1.72733e+02	1.72733e+02	1.72733e+02	1.72733e+02	1.72733e+02	1.72733e+02	1.72238e+02	1.72238e+02	1.72733e+02	1.72733e+02	1.72733e+02	1.72733e+02	1.72733e+02	1.72733e+02	1.72733e+02	1.72733e+02	1.72733e+02	1.72733e+02	1.72733e+02	1.72733e+02	1.72733e+02	1.72733e+02	1.72733e+02	1.72733e+02	1.72733e+02	1.72733e+02	1.72733e+02	1.72733e+02	1.72544e+02	1.72542e+02	
1.72732e+02	1.72732e+02	1.72732e+02	1.72732e+02	1.72732e+02	1.72732e+02	1.72732e+02	1.72732e+02	1.72732e+02	1.72732e+02	1.72732e+02	1.72732e+02	1.72732e+02	1.72732e+02	1.72732e+02	1.72732e+02	1.72732e+02	1.72732e+02	1.72732e+02	1.72731e+02	1.71228e+02	1.71228e+02	1.72731e+02	1.72732e+02	1.72732e+02	1.72732e+02	1.72732e+02	1.72732e+02	1.72732e+02	1.72732e+02	1.72732e+02	1.72732e+02	1.72732e+02	1.72732e+02	1.72732e+02	1.72732e+02	1.72732e+02	1.72732e+02	1.72732e+02	1.72732e+02	1.72732e+02	1.72732e+02	1.72161e+02	1.72154e+02	
4.86248e+01	4.86249e+01	4.86251e+01	4.86251e+01	4.86254e+01	4.86263e+01	4.86274e+01	4.86289e+01	4.86308e+01	4.86335e+01	4.86371e+01	4.86419e+01	4.86484e+01	4.86571e+01	4.86687e+01	4.86841e+01	4.87045e+01	4.87315e+01	4.87678e+01	4.91289e+01	1.67875e+02	1.67875e+02	4.91171e+01	4.87322e+01	4.87037e+01	4.87030e+01	4.86890e+01	4.86741e+01	4.86633e+01	4.86560e+01	4.86514e+01	4.86493e+01	4.86496e+01	4.86523e+01	4.86576e+01	4.86659e+01	4.86780e+01	4.86946e+01	4.87172e+01	4.87474e+01	4.87882e+01	4.91682e+01	1.70908e+02	1.70908e+02	
1.23840e+01	1.23852e+01	1.23867e+01	1.23868e+01	1.23904e+01	1.23999e+01	1.24118e+01	1.24271e+01	1.24471e+01	1.24733e+01	1.25077e+01	1.25528e+01	1.26117e+01	1.26887e+01	1.27888e+01	1.29188e+01	1.30867e+01	1.33032e+01	1.35828e+01	1.45476e+01	1.62229e+02	1.62229e+02	1.44476e+01	1.32826e+01	1.30563e+01	1.30508e+01	1.29437e+01	1.28261e+01	1.27403e+01	1.26809e+01	1.26444e+01	1.26288e+01	1.26330e+01	1.26576e+01	1.27043e+01	1.27762e+01	1.28780e+01	1.30161e+01	1.31993e+01	1.34387e+01	1.37501e+01	1.47879e+01	1.68804e+02	1.68804e+02	
2.36272e+00	2.37180e+00	2.38360e+00	2.38428e+00	2.41370e+00	2.48853e+00	2.58068e+00	2.69603e+00	2.84177e+00	3.02668e+00	3.26158e+00	3.55977e+00	3.93760e+00	4.41511e+00	5.01680e+00	5.77253e+00	6.71855e+00	7.89869e+00	9.36712e+00	1.17797e+01	1.56587e+02	1.56587e+02	1.11913e+01	7.61063e+00	6.36248e+00	6.33273e+00	5.79082e+00	5.17388e+00	4.71619e+00	4.39788e+00	4.20544e+00	4.13102e+00	4.17215e+00	4.33184e+00	4.61867e+00	5.04713e+00	5.63819e+00	6.41991e+00	7.42843e+00	8.70903e+00	1.03189e+01	1.29573e+01	1.66702e+02	1.66702e+02	
1.15229e+00	1.20540e+00	1.26986e+00	1.27395e+00	1.45614e+00	1.90053e+00	2.43328e+00	3.07882e+00	3.86576e+00	4.82775e+00	6.00427e+00	7.44162e+00	9.19392e+00	1.13243e+01	1.39058e+01	1.70229e+01	2.07726e+01	2.52654e+01	3.06272e+01	3.72974e+01	1.50952e+02	1.50948e+02	3.48228e+01	2.32806e+01	1.83288e+01	1.82173e+01	1.64523e+01	1.42846e+01	1.26563e+01	1.15286e+01	1.08765e+01	1.06874e+01	1.09619e+01	1.17137e+01	1.29704e+01	1.47740e+01	1.71813e+01	2.02646e+01	2.41127e+01	2.88313e+01	3.45445e+01	4.17148e+01	1.64600e+02	1.64605e+02	
5.88904e+00	6.15247e+00	6.42970e+00	6.45006e+00	7.44087e+00	9.71401e+00	1.23723e+01	1.54977e+01	1.91829e+01	2.35321e+01	2.86618e+01	3.47021e+01	4.17969e+01	5.01048e+01	5.97990e+01	7.10676e+01	8.41119e+01	9.91447e+01	1.16387e+02	1.36065e+02	1.47672e+02	1.47537e+02	1.26876e+02	8.92268e+01	7.11779e+01	7.08223e+01	6.67219e+01	6.04702e+01	5.57833e+01	5.26348e+01	5.10144e+01	5.09299e+01	5.24094e+01	5.55023e+01	6.02802e+01	6.68371e+01	7.52891e+01	8.57734e+01	9.84463e+01	1.13480e+02	1.31057e+02	1.51366e+02	1.63269e+02	1.63446e+02	
5.88904e+00	6.15246e+00	6.41863e+00	6.43756e+00	7.44087e+00	9.71401e+00	1.23722e+01	1.54977e+01	1.91829e+01	2.35321e+01	2.86618e+01	3.47021e+01	4.17969e+01	5.01048e+01	5.97990e+01	7.10676e+01	8.41119e+01	9.91447e+01	1.16387e+02	1.36065e+02	1.47157e+02	1.47012e+02	1.26876e+02	8.92267e+01	7.09339e+01	7.06034e+01	6.67218e+01	6.04702e+01	5.57832e+01	5.26348e+01	5.10144e+01	5.09299e+01	5.24094e+01	5.55023e+01	6.02802e+01	6.68371e+01	7.52891e+01	8.57734e+01	9.84463e+01	1.13480e+02	1.31057e+02	1.51366e+02	1.63067e+02	1.63256e+02	
8.72560e-01	9.32744e-01	6.35179e+00	6.35232e+00	1.18343e+00	1.62071e+00	2.15338e+00	2.79891e+00	3.58593e+00	4.54807e+00	5.72483e+00	7.16254e+00	8.91536e+00	1.10464e+01	1.36289e+01	1.67474e+01	2.04989e+01	2.49941e+01	3.03584e+01	3.67298e+01	3.95167e+01	3.94765e+01	3.42669e+01	2.31631e+01	6.92819e+01	6.92725e+01	1.63395e+01	1.40426e+01	1.24042e+01	1.12692e+01	1.06116e+01	1.04184e+01	1.06898e+01	1.14393e+01	1.26944e+01	1.44968e+01	1.69031e+01	1.99858e+01	2.38334e+01	2.85517e+01	3.42639e+01	4.11097e+01	4.47526e+01	4.48135e+01	
1.24686e-01	1.45319e-01	6.22496e+00	6.22497e+00	1.86829e-01	2.49326e-01	3.40564e-01	4.55839e-01	6.02299e-01	7.88793e-01	1.02626e+00	1.32821e+00	1.71129e+00	2.19594e+00	2.80723e+00	3.57573e+00	4.53863e+00	5.74095e+00	7.23704e+00	9.09052e+00	9.83224e+00	9.82428e+00	8.60399e+00	5.99818e+00	6.67676e+01	6.67675e+01	4.20936e+00	3.27305e+00	2.73245e+00	2.35060e+00	2.10939e+00	1.99764e+00	2.01032e+00	2.14838e+00	2.41883e+00	2.83495e+00	3.41673e+00	4.19151e+00	5.19487e+00	6.47164e+00	8.07723e+00	1.00783e+01	1.11202e+01	1.11377e+01	
